graph_index_0based,simulation_id,n_cells,package_id,sigma_index,t1_edge_1,t1_edge_2,shear_factor,kA,nx
0,graph_484_10_0_1_-1_1.txt,484,10,0,1,-1,1,100,22
1,graph_484_10_10_1_-1_1.txt,484,10,10,1,-1,1,100,22
2,graph_484_10_11_1_-1_1.txt,484,10,11,1,-1,1,100,22
3,graph_484_10_12_1_-1_1.txt,484,10,12,1,-1,1,100,22
4,graph_484_10_13_1_-1_1.txt,484,10,13,1,-1,1,100,22
5,graph_484_10_14_1_-1_1.txt,484,10,14,1,-1,1,100,22
6,graph_484_10_15_1_-1_1.txt,484,10,15,1,-1,1,100,22
7,graph_484_10_16_1_-1_1.txt,484,10,16,1,-1,1,100,22
8,graph_484_10_17_1_-1_1.txt,484,10,17,1,-1,1,100,22
9,graph_484_10_18_1_-1_1.txt,484,10,18,1,-1,1,100,22
10,graph_484_10_19_1_-1_1.txt,484,10,19,1,-1,1,100,22
11,graph_484_10_1_1_-1_1.txt,484,10,1,1,-1,1,100,22
12,graph_484_10_20_1_-1_1.txt,484,10,20,1,-1,1,100,22
13,graph_484_10_21_1_-1_1.txt,484,10,21,1,-1,1,100,22
14,graph_484_10_22_1_-1_1.txt,484,10,22,1,-1,1,100,22
15,graph_484_10_23_1_-1_1.txt,484,10,23,1,-1,1,100,22
16,graph_484_10_24_1_-1_1.txt,484,10,24,1,-1,1,100,22
17,graph_484_10_25_1_-1_1.txt,484,10,25,1,-1,1,100,22
18,graph_484_10_26_1_-1_1.txt,484,10,26,1,-1,1,100,22
19,graph_484_10_27_1_-1_1.txt,484,10,27,1,-1,1,100,22
20,graph_484_10_28_1_-1_1.txt,484,10,28,1,-1,1,100,22
21,graph_484_10_29_1_-1_1.txt,484,10,29,1,-1,1,100,22
22,graph_484_10_2_1_-1_1.txt,484,10,2,1,-1,1,100,22
23,graph_484_10_30_1_-1_1.txt,484,10,30,1,-1,1,100,22
24,graph_484_10_31_1_-1_1.txt,484,10,31,1,-1,1,100,22
25,graph_484_10_32_1_-1_1.txt,484,10,32,1,-1,1,100,22
26,graph_484_10_33_1_-1_1.txt,484,10,33,1,-1,1,100,22
27,graph_484_10_34_1_-1_1.txt,484,10,34,1,-1,1,100,22
28,graph_484_10_35_1_-1_1.txt,484,10,35,1,-1,1,100,22
29,graph_484_10_36_1_-1_1.txt,484,10,36,1,-1,1,100,22
30,graph_484_10_37_1_-1_1.txt,484,10,37,1,-1,1,100,22
31,graph_484_10_38_1_-1_1.txt,484,10,38,1,-1,1,100,22
32,graph_484_10_39_1_-1_1.txt,484,10,39,1,-1,1,100,22
33,graph_484_10_3_1_-1_1.txt,484,10,3,1,-1,1,100,22
34,graph_484_10_40_1_-1_1.txt,484,10,40,1,-1,1,100,22
35,graph_484_10_41_1_-1_1.txt,484,10,41,1,-1,1,100,22
36,graph_484_10_42_1_-1_1.txt,484,10,42,1,-1,1,100,22
37,graph_484_10_43_1_-1_1.txt,484,10,43,1,-1,1,100,22
38,graph_484_10_44_1_-1_1.txt,484,10,44,1,-1,1,100,22
39,graph_484_10_45_1_-1_1.txt,484,10,45,1,-1,1,100,22
40,graph_484_10_46_1_-1_1.txt,484,10,46,1,-1,1,100,22
41,graph_484_10_47_1_-1_1.txt,484,10,47,1,-1,1,100,22
42,graph_484_10_48_1_-1_1.txt,484,10,48,1,-1,1,100,22
43,graph_484_10_49_1_-1_1.txt,484,10,49,1,-1,1,100,22
44,graph_484_10_4_1_-1_1.txt,484,10,4,1,-1,1,100,22
45,graph_484_10_50_1_-1_1.txt,484,10,50,1,-1,1,100,22
46,graph_484_10_5_1_-1_1.txt,484,10,5,1,-1,1,100,22
47,graph_484_10_6_1_-1_1.txt,484,10,6,1,-1,1,100,22
48,graph_484_10_7_1_-1_1.txt,484,10,7,1,-1,1,100,22
49,graph_484_10_8_1_-1_1.txt,484,10,8,1,-1,1,100,22
50,graph_484_10_9_1_-1_1.txt,484,10,9,1,-1,1,100,22
51,graph_484_11_0_1_-1_1.txt,484,11,0,1,-1,1,100,22
52,graph_484_11_10_1_-1_1.txt,484,11,10,1,-1,1,100,22
53,graph_484_11_11_1_-1_1.txt,484,11,11,1,-1,1,100,22
54,graph_484_11_12_1_-1_1.txt,484,11,12,1,-1,1,100,22
55,graph_484_11_13_1_-1_1.txt,484,11,13,1,-1,1,100,22
56,graph_484_11_14_1_-1_1.txt,484,11,14,1,-1,1,100,22
57,graph_484_11_15_1_-1_1.txt,484,11,15,1,-1,1,100,22
58,graph_484_11_16_1_-1_1.txt,484,11,16,1,-1,1,100,22
59,graph_484_11_17_1_-1_1.txt,484,11,17,1,-1,1,100,22
60,graph_484_11_18_1_-1_1.txt,484,11,18,1,-1,1,100,22
61,graph_484_11_19_1_-1_1.txt,484,11,19,1,-1,1,100,22
62,graph_484_11_1_1_-1_1.txt,484,11,1,1,-1,1,100,22
63,graph_484_11_20_1_-1_1.txt,484,11,20,1,-1,1,100,22
64,graph_484_11_21_1_-1_1.txt,484,11,21,1,-1,1,100,22
65,graph_484_11_22_1_-1_1.txt,484,11,22,1,-1,1,100,22
66,graph_484_11_23_1_-1_1.txt,484,11,23,1,-1,1,100,22
67,graph_484_11_24_1_-1_1.txt,484,11,24,1,-1,1,100,22
68,graph_484_11_25_1_-1_1.txt,484,11,25,1,-1,1,100,22
69,graph_484_11_26_1_-1_1.txt,484,11,26,1,-1,1,100,22
70,graph_484_11_27_1_-1_1.txt,484,11,27,1,-1,1,100,22
71,graph_484_11_28_1_-1_1.txt,484,11,28,1,-1,1,100,22
72,graph_484_11_29_1_-1_1.txt,484,11,29,1,-1,1,100,22
73,graph_484_11_2_1_-1_1.txt,484,11,2,1,-1,1,100,22
74,graph_484_11_30_1_-1_1.txt,484,11,30,1,-1,1,100,22
75,graph_484_11_31_1_-1_1.txt,484,11,31,1,-1,1,100,22
76,graph_484_11_32_1_-1_1.txt,484,11,32,1,-1,1,100,22
77,graph_484_11_33_1_-1_1.txt,484,11,33,1,-1,1,100,22
78,graph_484_11_34_1_-1_1.txt,484,11,34,1,-1,1,100,22
79,graph_484_11_35_1_-1_1.txt,484,11,35,1,-1,1,100,22
80,graph_484_11_36_1_-1_1.txt,484,11,36,1,-1,1,100,22
81,graph_484_11_37_1_-1_1.txt,484,11,37,1,-1,1,100,22
82,graph_484_11_38_1_-1_1.txt,484,11,38,1,-1,1,100,22
83,graph_484_11_39_1_-1_1.txt,484,11,39,1,-1,1,100,22
84,graph_484_11_3_1_-1_1.txt,484,11,3,1,-1,1,100,22
85,graph_484_11_40_1_-1_1.txt,484,11,40,1,-1,1,100,22
86,graph_484_11_41_1_-1_1.txt,484,11,41,1,-1,1,100,22
87,graph_484_11_42_1_-1_1.txt,484,11,42,1,-1,1,100,22
88,graph_484_11_43_1_-1_1.txt,484,11,43,1,-1,1,100,22
89,graph_484_11_44_1_-1_1.txt,484,11,44,1,-1,1,100,22
90,graph_484_11_45_1_-1_1.txt,484,11,45,1,-1,1,100,22
91,graph_484_11_46_1_-1_1.txt,484,11,46,1,-1,1,100,22
92,graph_484_11_47_1_-1_1.txt,484,11,47,1,-1,1,100,22
93,graph_484_11_48_1_-1_1.txt,484,11,48,1,-1,1,100,22
94,graph_484_11_49_1_-1_1.txt,484,11,49,1,-1,1,100,22
95,graph_484_11_4_1_-1_1.txt,484,11,4,1,-1,1,100,22
96,graph_484_11_50_1_-1_1.txt,484,11,50,1,-1,1,100,22
97,graph_484_11_5_1_-1_1.txt,484,11,5,1,-1,1,100,22
98,graph_484_11_6_1_-1_1.txt,484,11,6,1,-1,1,100,22
99,graph_484_11_7_1_-1_1.txt,484,11,7,1,-1,1,100,22
100,graph_484_11_8_1_-1_1.txt,484,11,8,1,-1,1,100,22
101,graph_484_11_9_1_-1_1.txt,484,11,9,1,-1,1,100,22
102,graph_484_12_0_1_-1_1.txt,484,12,0,1,-1,1,100,22
103,graph_484_12_10_1_-1_1.txt,484,12,10,1,-1,1,100,22
104,graph_484_12_11_1_-1_1.txt,484,12,11,1,-1,1,100,22
105,graph_484_12_12_1_-1_1.txt,484,12,12,1,-1,1,100,22
106,graph_484_12_13_1_-1_1.txt,484,12,13,1,-1,1,100,22
107,graph_484_12_14_1_-1_1.txt,484,12,14,1,-1,1,100,22
108,graph_484_12_15_1_-1_1.txt,484,12,15,1,-1,1,100,22
109,graph_484_12_16_1_-1_1.txt,484,12,16,1,-1,1,100,22
110,graph_484_12_17_1_-1_1.txt,484,12,17,1,-1,1,100,22
111,graph_484_12_18_1_-1_1.txt,484,12,18,1,-1,1,100,22
112,graph_484_12_19_1_-1_1.txt,484,12,19,1,-1,1,100,22
113,graph_484_12_1_1_-1_1.txt,484,12,1,1,-1,1,100,22
114,graph_484_12_20_1_-1_1.txt,484,12,20,1,-1,1,100,22
115,graph_484_12_21_1_-1_1.txt,484,12,21,1,-1,1,100,22
116,graph_484_12_22_1_-1_1.txt,484,12,22,1,-1,1,100,22
117,graph_484_12_23_1_-1_1.txt,484,12,23,1,-1,1,100,22
118,graph_484_12_24_1_-1_1.txt,484,12,24,1,-1,1,100,22
119,graph_484_12_25_1_-1_1.txt,484,12,25,1,-1,1,100,22
120,graph_484_12_26_1_-1_1.txt,484,12,26,1,-1,1,100,22
121,graph_484_12_27_1_-1_1.txt,484,12,27,1,-1,1,100,22
122,graph_484_12_28_1_-1_1.txt,484,12,28,1,-1,1,100,22
123,graph_484_12_29_1_-1_1.txt,484,12,29,1,-1,1,100,22
124,graph_484_12_2_1_-1_1.txt,484,12,2,1,-1,1,100,22
125,graph_484_12_30_1_-1_1.txt,484,12,30,1,-1,1,100,22
126,graph_484_12_31_1_-1_1.txt,484,12,31,1,-1,1,100,22
127,graph_484_12_32_1_-1_1.txt,484,12,32,1,-1,1,100,22
128,graph_484_12_33_1_-1_1.txt,484,12,33,1,-1,1,100,22
129,graph_484_12_34_1_-1_1.txt,484,12,34,1,-1,1,100,22
130,graph_484_12_35_1_-1_1.txt,484,12,35,1,-1,1,100,22
131,graph_484_12_36_1_-1_1.txt,484,12,36,1,-1,1,100,22
132,graph_484_12_37_1_-1_1.txt,484,12,37,1,-1,1,100,22
133,graph_484_12_38_1_-1_1.txt,484,12,38,1,-1,1,100,22
134,graph_484_12_39_1_-1_1.txt,484,12,39,1,-1,1,100,22
135,graph_484_12_3_1_-1_1.txt,484,12,3,1,-1,1,100,22
136,graph_484_12_40_1_-1_1.txt,484,12,40,1,-1,1,100,22
137,graph_484_12_41_1_-1_1.txt,484,12,41,1,-1,1,100,22
138,graph_484_12_42_1_-1_1.txt,484,12,42,1,-1,1,100,22
139,graph_484_12_43_1_-1_1.txt,484,12,43,1,-1,1,100,22
140,graph_484_12_44_1_-1_1.txt,484,12,44,1,-1,1,100,22
141,graph_484_12_45_1_-1_1.txt,484,12,45,1,-1,1,100,22
142,graph_484_12_46_1_-1_1.txt,484,12,46,1,-1,1,100,22
143,graph_484_12_47_1_-1_1.txt,484,12,47,1,-1,1,100,22
144,graph_484_12_48_1_-1_1.txt,484,12,48,1,-1,1,100,22
145,graph_484_12_49_1_-1_1.txt,484,12,49,1,-1,1,100,22
146,graph_484_12_4_1_-1_1.txt,484,12,4,1,-1,1,100,22
147,graph_484_12_50_1_-1_1.txt,484,12,50,1,-1,1,100,22
148,graph_484_12_5_1_-1_1.txt,484,12,5,1,-1,1,100,22
149,graph_484_12_6_1_-1_1.txt,484,12,6,1,-1,1,100,22
150,graph_484_12_7_1_-1_1.txt,484,12,7,1,-1,1,100,22
151,graph_484_12_8_1_-1_1.txt,484,12,8,1,-1,1,100,22
152,graph_484_12_9_1_-1_1.txt,484,12,9,1,-1,1,100,22
153,graph_484_13_0_1_-1_1.txt,484,13,0,1,-1,1,100,22
154,graph_484_13_10_1_-1_1.txt,484,13,10,1,-1,1,100,22
155,graph_484_13_11_1_-1_1.txt,484,13,11,1,-1,1,100,22
156,graph_484_13_12_1_-1_1.txt,484,13,12,1,-1,1,100,22
157,graph_484_13_13_1_-1_1.txt,484,13,13,1,-1,1,100,22
158,graph_484_13_14_1_-1_1.txt,484,13,14,1,-1,1,100,22
159,graph_484_13_15_1_-1_1.txt,484,13,15,1,-1,1,100,22
160,graph_484_13_16_1_-1_1.txt,484,13,16,1,-1,1,100,22
161,graph_484_13_17_1_-1_1.txt,484,13,17,1,-1,1,100,22
162,graph_484_13_18_1_-1_1.txt,484,13,18,1,-1,1,100,22
163,graph_484_13_19_1_-1_1.txt,484,13,19,1,-1,1,100,22
164,graph_484_13_1_1_-1_1.txt,484,13,1,1,-1,1,100,22
165,graph_484_13_20_1_-1_1.txt,484,13,20,1,-1,1,100,22
166,graph_484_13_21_1_-1_1.txt,484,13,21,1,-1,1,100,22
167,graph_484_13_22_1_-1_1.txt,484,13,22,1,-1,1,100,22
168,graph_484_13_23_1_-1_1.txt,484,13,23,1,-1,1,100,22
169,graph_484_13_24_1_-1_1.txt,484,13,24,1,-1,1,100,22
170,graph_484_13_25_1_-1_1.txt,484,13,25,1,-1,1,100,22
171,graph_484_13_26_1_-1_1.txt,484,13,26,1,-1,1,100,22
172,graph_484_13_27_1_-1_1.txt,484,13,27,1,-1,1,100,22
173,graph_484_13_28_1_-1_1.txt,484,13,28,1,-1,1,100,22
174,graph_484_13_29_1_-1_1.txt,484,13,29,1,-1,1,100,22
175,graph_484_13_2_1_-1_1.txt,484,13,2,1,-1,1,100,22
176,graph_484_13_30_1_-1_1.txt,484,13,30,1,-1,1,100,22
177,graph_484_13_31_1_-1_1.txt,484,13,31,1,-1,1,100,22
178,graph_484_13_32_1_-1_1.txt,484,13,32,1,-1,1,100,22
179,graph_484_13_33_1_-1_1.txt,484,13,33,1,-1,1,100,22
180,graph_484_13_34_1_-1_1.txt,484,13,34,1,-1,1,100,22
181,graph_484_13_35_1_-1_1.txt,484,13,35,1,-1,1,100,22
182,graph_484_13_36_1_-1_1.txt,484,13,36,1,-1,1,100,22
183,graph_484_13_37_1_-1_1.txt,484,13,37,1,-1,1,100,22
184,graph_484_13_38_1_-1_1.txt,484,13,38,1,-1,1,100,22
185,graph_484_13_39_1_-1_1.txt,484,13,39,1,-1,1,100,22
186,graph_484_13_3_1_-1_1.txt,484,13,3,1,-1,1,100,22
187,graph_484_13_40_1_-1_1.txt,484,13,40,1,-1,1,100,22
188,graph_484_13_41_1_-1_1.txt,484,13,41,1,-1,1,100,22
189,graph_484_13_42_1_-1_1.txt,484,13,42,1,-1,1,100,22
190,graph_484_13_43_1_-1_1.txt,484,13,43,1,-1,1,100,22
191,graph_484_13_44_1_-1_1.txt,484,13,44,1,-1,1,100,22
192,graph_484_13_45_1_-1_1.txt,484,13,45,1,-1,1,100,22
193,graph_484_13_46_1_-1_1.txt,484,13,46,1,-1,1,100,22
194,graph_484_13_47_1_-1_1.txt,484,13,47,1,-1,1,100,22
195,graph_484_13_48_1_-1_1.txt,484,13,48,1,-1,1,100,22
196,graph_484_13_49_1_-1_1.txt,484,13,49,1,-1,1,100,22
197,graph_484_13_4_1_-1_1.txt,484,13,4,1,-1,1,100,22
198,graph_484_13_50_1_-1_1.txt,484,13,50,1,-1,1,100,22
199,graph_484_13_5_1_-1_1.txt,484,13,5,1,-1,1,100,22
200,graph_484_13_6_1_-1_1.txt,484,13,6,1,-1,1,100,22
201,graph_484_13_7_1_-1_1.txt,484,13,7,1,-1,1,100,22
202,graph_484_13_8_1_-1_1.txt,484,13,8,1,-1,1,100,22
203,graph_484_13_9_1_-1_1.txt,484,13,9,1,-1,1,100,22
204,graph_484_14_0_1_-1_1.txt,484,14,0,1,-1,1,100,22
205,graph_484_14_10_1_-1_1.txt,484,14,10,1,-1,1,100,22
206,graph_484_14_11_1_-1_1.txt,484,14,11,1,-1,1,100,22
207,graph_484_14_12_1_-1_1.txt,484,14,12,1,-1,1,100,22
208,graph_484_14_13_1_-1_1.txt,484,14,13,1,-1,1,100,22
209,graph_484_14_14_1_-1_1.txt,484,14,14,1,-1,1,100,22
210,graph_484_14_15_1_-1_1.txt,484,14,15,1,-1,1,100,22
211,graph_484_14_16_1_-1_1.txt,484,14,16,1,-1,1,100,22
212,graph_484_14_17_1_-1_1.txt,484,14,17,1,-1,1,100,22
213,graph_484_14_18_1_-1_1.txt,484,14,18,1,-1,1,100,22
214,graph_484_14_19_1_-1_1.txt,484,14,19,1,-1,1,100,22
215,graph_484_14_1_1_-1_1.txt,484,14,1,1,-1,1,100,22
216,graph_484_14_20_1_-1_1.txt,484,14,20,1,-1,1,100,22
217,graph_484_14_21_1_-1_1.txt,484,14,21,1,-1,1,100,22
218,graph_484_14_22_1_-1_1.txt,484,14,22,1,-1,1,100,22
219,graph_484_14_23_1_-1_1.txt,484,14,23,1,-1,1,100,22
220,graph_484_14_24_1_-1_1.txt,484,14,24,1,-1,1,100,22
221,graph_484_14_25_1_-1_1.txt,484,14,25,1,-1,1,100,22
222,graph_484_14_26_1_-1_1.txt,484,14,26,1,-1,1,100,22
223,graph_484_14_27_1_-1_1.txt,484,14,27,1,-1,1,100,22
224,graph_484_14_28_1_-1_1.txt,484,14,28,1,-1,1,100,22
225,graph_484_14_29_1_-1_1.txt,484,14,29,1,-1,1,100,22
226,graph_484_14_2_1_-1_1.txt,484,14,2,1,-1,1,100,22
227,graph_484_14_30_1_-1_1.txt,484,14,30,1,-1,1,100,22
228,graph_484_14_31_1_-1_1.txt,484,14,31,1,-1,1,100,22
229,graph_484_14_32_1_-1_1.txt,484,14,32,1,-1,1,100,22
230,graph_484_14_33_1_-1_1.txt,484,14,33,1,-1,1,100,22
231,graph_484_14_34_1_-1_1.txt,484,14,34,1,-1,1,100,22
232,graph_484_14_35_1_-1_1.txt,484,14,35,1,-1,1,100,22
233,graph_484_14_36_1_-1_1.txt,484,14,36,1,-1,1,100,22
234,graph_484_14_37_1_-1_1.txt,484,14,37,1,-1,1,100,22
235,graph_484_14_38_1_-1_1.txt,484,14,38,1,-1,1,100,22
236,graph_484_14_39_1_-1_1.txt,484,14,39,1,-1,1,100,22
237,graph_484_14_3_1_-1_1.txt,484,14,3,1,-1,1,100,22
238,graph_484_14_40_1_-1_1.txt,484,14,40,1,-1,1,100,22
239,graph_484_14_41_1_-1_1.txt,484,14,41,1,-1,1,100,22
240,graph_484_14_42_1_-1_1.txt,484,14,42,1,-1,1,100,22
241,graph_484_14_43_1_-1_1.txt,484,14,43,1,-1,1,100,22
242,graph_484_14_44_1_-1_1.txt,484,14,44,1,-1,1,100,22
243,graph_484_14_45_1_-1_1.txt,484,14,45,1,-1,1,100,22
244,graph_484_14_46_1_-1_1.txt,484,14,46,1,-1,1,100,22
245,graph_484_14_47_1_-1_1.txt,484,14,47,1,-1,1,100,22
246,graph_484_14_48_1_-1_1.txt,484,14,48,1,-1,1,100,22
247,graph_484_14_49_1_-1_1.txt,484,14,49,1,-1,1,100,22
248,graph_484_14_4_1_-1_1.txt,484,14,4,1,-1,1,100,22
249,graph_484_14_50_1_-1_1.txt,484,14,50,1,-1,1,100,22
250,graph_484_14_5_1_-1_1.txt,484,14,5,1,-1,1,100,22
251,graph_484_14_6_1_-1_1.txt,484,14,6,1,-1,1,100,22
252,graph_484_14_7_1_-1_1.txt,484,14,7,1,-1,1,100,22
253,graph_484_14_8_1_-1_1.txt,484,14,8,1,-1,1,100,22
254,graph_484_14_9_1_-1_1.txt,484,14,9,1,-1,1,100,22
255,graph_484_15_0_1_-1_1.txt,484,15,0,1,-1,1,100,22
256,graph_484_15_10_1_-1_1.txt,484,15,10,1,-1,1,100,22
257,graph_484_15_11_1_-1_1.txt,484,15,11,1,-1,1,100,22
258,graph_484_15_12_1_-1_1.txt,484,15,12,1,-1,1,100,22
259,graph_484_15_13_1_-1_1.txt,484,15,13,1,-1,1,100,22
260,graph_484_15_14_1_-1_1.txt,484,15,14,1,-1,1,100,22
261,graph_484_15_15_1_-1_1.txt,484,15,15,1,-1,1,100,22
262,graph_484_15_16_1_-1_1.txt,484,15,16,1,-1,1,100,22
263,graph_484_15_17_1_-1_1.txt,484,15,17,1,-1,1,100,22
264,graph_484_15_18_1_-1_1.txt,484,15,18,1,-1,1,100,22
265,graph_484_15_19_1_-1_1.txt,484,15,19,1,-1,1,100,22
266,graph_484_15_1_1_-1_1.txt,484,15,1,1,-1,1,100,22
267,graph_484_15_20_1_-1_1.txt,484,15,20,1,-1,1,100,22
268,graph_484_15_21_1_-1_1.txt,484,15,21,1,-1,1,100,22
269,graph_484_15_22_1_-1_1.txt,484,15,22,1,-1,1,100,22
270,graph_484_15_23_1_-1_1.txt,484,15,23,1,-1,1,100,22
271,graph_484_15_24_1_-1_1.txt,484,15,24,1,-1,1,100,22
272,graph_484_15_25_1_-1_1.txt,484,15,25,1,-1,1,100,22
273,graph_484_15_26_1_-1_1.txt,484,15,26,1,-1,1,100,22
274,graph_484_15_27_1_-1_1.txt,484,15,27,1,-1,1,100,22
275,graph_484_15_28_1_-1_1.txt,484,15,28,1,-1,1,100,22
276,graph_484_15_29_1_-1_1.txt,484,15,29,1,-1,1,100,22
277,graph_484_15_2_1_-1_1.txt,484,15,2,1,-1,1,100,22
278,graph_484_15_30_1_-1_1.txt,484,15,30,1,-1,1,100,22
279,graph_484_15_31_1_-1_1.txt,484,15,31,1,-1,1,100,22
280,graph_484_15_32_1_-1_1.txt,484,15,32,1,-1,1,100,22
281,graph_484_15_33_1_-1_1.txt,484,15,33,1,-1,1,100,22
282,graph_484_15_34_1_-1_1.txt,484,15,34,1,-1,1,100,22
283,graph_484_15_35_1_-1_1.txt,484,15,35,1,-1,1,100,22
284,graph_484_15_36_1_-1_1.txt,484,15,36,1,-1,1,100,22
285,graph_484_15_37_1_-1_1.txt,484,15,37,1,-1,1,100,22
286,graph_484_15_38_1_-1_1.txt,484,15,38,1,-1,1,100,22
287,graph_484_15_39_1_-1_1.txt,484,15,39,1,-1,1,100,22
288,graph_484_15_3_1_-1_1.txt,484,15,3,1,-1,1,100,22
289,graph_484_15_40_1_-1_1.txt,484,15,40,1,-1,1,100,22
290,graph_484_15_41_1_-1_1.txt,484,15,41,1,-1,1,100,22
291,graph_484_15_42_1_-1_1.txt,484,15,42,1,-1,1,100,22
292,graph_484_15_43_1_-1_1.txt,484,15,43,1,-1,1,100,22
293,graph_484_15_44_1_-1_1.txt,484,15,44,1,-1,1,100,22
294,graph_484_15_45_1_-1_1.txt,484,15,45,1,-1,1,100,22
295,graph_484_15_46_1_-1_1.txt,484,15,46,1,-1,1,100,22
296,graph_484_15_47_1_-1_1.txt,484,15,47,1,-1,1,100,22
297,graph_484_15_48_1_-1_1.txt,484,15,48,1,-1,1,100,22
298,graph_484_15_49_1_-1_1.txt,484,15,49,1,-1,1,100,22
299,graph_484_15_4_1_-1_1.txt,484,15,4,1,-1,1,100,22
300,graph_484_15_50_1_-1_1.txt,484,15,50,1,-1,1,100,22
301,graph_484_15_5_1_-1_1.txt,484,15,5,1,-1,1,100,22
302,graph_484_15_6_1_-1_1.txt,484,15,6,1,-1,1,100,22
303,graph_484_15_7_1_-1_1.txt,484,15,7,1,-1,1,100,22
304,graph_484_15_8_1_-1_1.txt,484,15,8,1,-1,1,100,22
305,graph_484_15_9_1_-1_1.txt,484,15,9,1,-1,1,100,22
306,graph_484_16_0_1_-1_1.txt,484,16,0,1,-1,1,100,22
307,graph_484_16_10_1_-1_1.txt,484,16,10,1,-1,1,100,22
308,graph_484_16_11_1_-1_1.txt,484,16,11,1,-1,1,100,22
309,graph_484_16_12_1_-1_1.txt,484,16,12,1,-1,1,100,22
310,graph_484_16_13_1_-1_1.txt,484,16,13,1,-1,1,100,22
311,graph_484_16_14_1_-1_1.txt,484,16,14,1,-1,1,100,22
312,graph_484_16_15_1_-1_1.txt,484,16,15,1,-1,1,100,22
313,graph_484_16_16_1_-1_1.txt,484,16,16,1,-1,1,100,22
314,graph_484_16_17_1_-1_1.txt,484,16,17,1,-1,1,100,22
315,graph_484_16_18_1_-1_1.txt,484,16,18,1,-1,1,100,22
316,graph_484_16_19_1_-1_1.txt,484,16,19,1,-1,1,100,22
317,graph_484_16_1_1_-1_1.txt,484,16,1,1,-1,1,100,22
318,graph_484_16_20_1_-1_1.txt,484,16,20,1,-1,1,100,22
319,graph_484_16_21_1_-1_1.txt,484,16,21,1,-1,1,100,22
320,graph_484_16_22_1_-1_1.txt,484,16,22,1,-1,1,100,22
321,graph_484_16_23_1_-1_1.txt,484,16,23,1,-1,1,100,22
322,graph_484_16_24_1_-1_1.txt,484,16,24,1,-1,1,100,22
323,graph_484_16_25_1_-1_1.txt,484,16,25,1,-1,1,100,22
324,graph_484_16_26_1_-1_1.txt,484,16,26,1,-1,1,100,22
325,graph_484_16_27_1_-1_1.txt,484,16,27,1,-1,1,100,22
326,graph_484_16_28_1_-1_1.txt,484,16,28,1,-1,1,100,22
327,graph_484_16_29_1_-1_1.txt,484,16,29,1,-1,1,100,22
328,graph_484_16_2_1_-1_1.txt,484,16,2,1,-1,1,100,22
329,graph_484_16_30_1_-1_1.txt,484,16,30,1,-1,1,100,22
330,graph_484_16_31_1_-1_1.txt,484,16,31,1,-1,1,100,22
331,graph_484_16_32_1_-1_1.txt,484,16,32,1,-1,1,100,22
332,graph_484_16_33_1_-1_1.txt,484,16,33,1,-1,1,100,22
333,graph_484_16_34_1_-1_1.txt,484,16,34,1,-1,1,100,22
334,graph_484_16_35_1_-1_1.txt,484,16,35,1,-1,1,100,22
335,graph_484_16_36_1_-1_1.txt,484,16,36,1,-1,1,100,22
336,graph_484_16_37_1_-1_1.txt,484,16,37,1,-1,1,100,22
337,graph_484_16_38_1_-1_1.txt,484,16,38,1,-1,1,100,22
338,graph_484_16_39_1_-1_1.txt,484,16,39,1,-1,1,100,22
339,graph_484_16_3_1_-1_1.txt,484,16,3,1,-1,1,100,22
340,graph_484_16_40_1_-1_1.txt,484,16,40,1,-1,1,100,22
341,graph_484_16_41_1_-1_1.txt,484,16,41,1,-1,1,100,22
342,graph_484_16_42_1_-1_1.txt,484,16,42,1,-1,1,100,22
343,graph_484_16_43_1_-1_1.txt,484,16,43,1,-1,1,100,22
344,graph_484_16_44_1_-1_1.txt,484,16,44,1,-1,1,100,22
345,graph_484_16_45_1_-1_1.txt,484,16,45,1,-1,1,100,22
346,graph_484_16_46_1_-1_1.txt,484,16,46,1,-1,1,100,22
347,graph_484_16_47_1_-1_1.txt,484,16,47,1,-1,1,100,22
348,graph_484_16_48_1_-1_1.txt,484,16,48,1,-1,1,100,22
349,graph_484_16_49_1_-1_1.txt,484,16,49,1,-1,1,100,22
350,graph_484_16_4_1_-1_1.txt,484,16,4,1,-1,1,100,22
351,graph_484_16_50_1_-1_1.txt,484,16,50,1,-1,1,100,22
352,graph_484_16_5_1_-1_1.txt,484,16,5,1,-1,1,100,22
353,graph_484_16_6_1_-1_1.txt,484,16,6,1,-1,1,100,22
354,graph_484_16_7_1_-1_1.txt,484,16,7,1,-1,1,100,22
355,graph_484_16_8_1_-1_1.txt,484,16,8,1,-1,1,100,22
356,graph_484_16_9_1_-1_1.txt,484,16,9,1,-1,1,100,22
357,graph_484_1_0_1_-1_1.txt,484,1,0,1,-1,1,100,22
358,graph_484_1_10_1_-1_1.txt,484,1,10,1,-1,1,100,22
359,graph_484_1_11_1_-1_1.txt,484,1,11,1,-1,1,100,22
360,graph_484_1_12_1_-1_1.txt,484,1,12,1,-1,1,100,22
361,graph_484_1_13_1_-1_1.txt,484,1,13,1,-1,1,100,22
362,graph_484_1_14_1_-1_1.txt,484,1,14,1,-1,1,100,22
363,graph_484_1_15_1_-1_1.txt,484,1,15,1,-1,1,100,22
364,graph_484_1_16_1_-1_1.txt,484,1,16,1,-1,1,100,22
365,graph_484_1_17_1_-1_1.txt,484,1,17,1,-1,1,100,22
