graph_index_0based,simulation_id,n_cells,package_id,sigma_index,t1_edge_1,t1_edge_2,shear_factor,kA,nx
731,graph_784_8_25_1_-1_1.txt,784,8,25,1,-1,1,100,28
732,graph_784_8_26_1_-1_1.txt,784,8,26,1,-1,1,100,28
733,graph_784_8_27_1_-1_1.txt,784,8,27,1,-1,1,100,28
734,graph_784_8_28_1_-1_1.txt,784,8,28,1,-1,1,100,28
735,graph_784_8_29_1_-1_1.txt,784,8,29,1,-1,1,100,28
736,graph_784_8_2_1_-1_1.txt,784,8,2,1,-1,1,100,28
737,graph_784_8_30_1_-1_1.txt,784,8,30,1,-1,1,100,28
738,graph_784_8_31_1_-1_1.txt,784,8,31,1,-1,1,100,28
739,graph_784_8_32_1_-1_1.txt,784,8,32,1,-1,1,100,28
740,graph_784_8_33_1_-1_1.txt,784,8,33,1,-1,1,100,28
741,graph_784_8_34_1_-1_1.txt,784,8,34,1,-1,1,100,28
742,graph_784_8_35_1_-1_1.txt,784,8,35,1,-1,1,100,28
743,graph_784_8_36_1_-1_1.txt,784,8,36,1,-1,1,100,28
744,graph_784_8_37_1_-1_1.txt,784,8,37,1,-1,1,100,28
745,graph_784_8_38_1_-1_1.txt,784,8,38,1,-1,1,100,28
746,graph_784_8_39_1_-1_1.txt,784,8,39,1,-1,1,100,28
747,graph_784_8_3_1_-1_1.txt,784,8,3,1,-1,1,100,28
748,graph_784_8_40_1_-1_1.txt,784,8,40,1,-1,1,100,28
749,graph_784_8_41_1_-1_1.txt,784,8,41,1,-1,1,100,28
750,graph_784_8_42_1_-1_1.txt,784,8,42,1,-1,1,100,28
751,graph_784_8_43_1_-1_1.txt,784,8,43,1,-1,1,100,28
752,graph_784_8_44_1_-1_1.txt,784,8,44,1,-1,1,100,28
753,graph_784_8_45_1_-1_1.txt,784,8,45,1,-1,1,100,28
754,graph_784_8_46_1_-1_1.txt,784,8,46,1,-1,1,100,28
755,graph_784_8_47_1_-1_1.txt,784,8,47,1,-1,1,100,28
756,graph_784_8_48_1_-1_1.txt,784,8,48,1,-1,1,100,28
757,graph_784_8_49_1_-1_1.txt,784,8,49,1,-1,1,100,28
758,graph_784_8_4_1_-1_1.txt,784,8,4,1,-1,1,100,28
759,graph_784_8_50_1_-1_1.txt,784,8,50,1,-1,1,100,28
760,graph_784_8_5_1_-1_1.txt,784,8,5,1,-1,1,100,28
761,graph_784_8_6_1_-1_1.txt,784,8,6,1,-1,1,100,28
762,graph_784_8_7_1_-1_1.txt,784,8,7,1,-1,1,100,28
763,graph_784_8_8_1_-1_1.txt,784,8,8,1,-1,1,100,28
764,graph_784_8_9_1_-1_1.txt,784,8,9,1,-1,1,100,28
765,graph_784_9_0_1_-1_1.txt,784,9,0,1,-1,1,100,28
766,graph_784_9_10_1_-1_1.txt,784,9,10,1,-1,1,100,28
767,graph_784_9_11_1_-1_1.txt,784,9,11,1,-1,1,100,28
768,graph_784_9_12_1_-1_1.txt,784,9,12,1,-1,1,100,28
769,graph_784_9_13_1_-1_1.txt,784,9,13,1,-1,1,100,28
770,graph_784_9_14_1_-1_1.txt,784,9,14,1,-1,1,100,28
771,graph_784_9_15_1_-1_1.txt,784,9,15,1,-1,1,100,28
772,graph_784_9_16_1_-1_1.txt,784,9,16,1,-1,1,100,28
773,graph_784_9_17_1_-1_1.txt,784,9,17,1,-1,1,100,28
774,graph_784_9_18_1_-1_1.txt,784,9,18,1,-1,1,100,28
775,graph_784_9_19_1_-1_1.txt,784,9,19,1,-1,1,100,28
776,graph_784_9_1_1_-1_1.txt,784,9,1,1,-1,1,100,28
777,graph_784_9_20_1_-1_1.txt,784,9,20,1,-1,1,100,28
778,graph_784_9_21_1_-1_1.txt,784,9,21,1,-1,1,100,28
779,graph_784_9_22_1_-1_1.txt,784,9,22,1,-1,1,100,28
780,graph_784_9_23_1_-1_1.txt,784,9,23,1,-1,1,100,28
781,graph_784_9_24_1_-1_1.txt,784,9,24,1,-1,1,100,28
782,graph_784_9_25_1_-1_1.txt,784,9,25,1,-1,1,100,28
783,graph_784_9_26_1_-1_1.txt,784,9,26,1,-1,1,100,28
784,graph_784_9_27_1_-1_1.txt,784,9,27,1,-1,1,100,28
785,graph_784_9_28_1_-1_1.txt,784,9,28,1,-1,1,100,28
786,graph_784_9_29_1_-1_1.txt,784,9,29,1,-1,1,100,28
787,graph_784_9_2_1_-1_1.txt,784,9,2,1,-1,1,100,28
788,graph_784_9_30_1_-1_1.txt,784,9,30,1,-1,1,100,28
789,graph_784_9_31_1_-1_1.txt,784,9,31,1,-1,1,100,28
790,graph_784_9_32_1_-1_1.txt,784,9,32,1,-1,1,100,28
791,graph_784_9_33_1_-1_1.txt,784,9,33,1,-1,1,100,28
792,graph_784_9_34_1_-1_1.txt,784,9,34,1,-1,1,100,28
793,graph_784_9_35_1_-1_1.txt,784,9,35,1,-1,1,100,28
794,graph_784_9_36_1_-1_1.txt,784,9,36,1,-1,1,100,28
795,graph_784_9_37_1_-1_1.txt,784,9,37,1,-1,1,100,28
796,graph_784_9_38_1_-1_1.txt,784,9,38,1,-1,1,100,28
797,graph_784_9_39_1_-1_1.txt,784,9,39,1,-1,1,100,28
798,graph_784_9_3_1_-1_1.txt,784,9,3,1,-1,1,100,28
799,graph_784_9_40_1_-1_1.txt,784,9,40,1,-1,1,100,28
800,graph_784_9_41_1_-1_1.txt,784,9,41,1,-1,1,100,28
801,graph_784_9_42_1_-1_1.txt,784,9,42,1,-1,1,100,28
802,graph_784_9_43_1_-1_1.txt,784,9,43,1,-1,1,100,28
803,graph_784_9_44_1_-1_1.txt,784,9,44,1,-1,1,100,28
804,graph_784_9_45_1_-1_1.txt,784,9,45,1,-1,1,100,28
805,graph_784_9_46_1_-1_1.txt,784,9,46,1,-1,1,100,28
806,graph_784_9_47_1_-1_1.txt,784,9,47,1,-1,1,100,28
807,graph_784_9_48_1_-1_1.txt,784,9,48,1,-1,1,100,28
808,graph_784_9_49_1_-1_1.txt,784,9,49,1,-1,1,100,28
809,graph_784_9_4_1_-1_1.txt,784,9,4,1,-1,1,100,28
810,graph_784_9_50_1_-1_1.txt,784,9,50,1,-1,1,100,28
811,graph_784_9_5_1_-1_1.txt,784,9,5,1,-1,1,100,28
812,graph_784_9_6_1_-1_1.txt,784,9,6,1,-1,1,100,28
813,graph_784_9_7_1_-1_1.txt,784,9,7,1,-1,1,100,28
814,graph_784_9_8_1_-1_1.txt,784,9,8,1,-1,1,100,28
815,graph_784_9_9_1_-1_1.txt,784,9,9,1,-1,1,100,28
